invoice_id,scenario,expected_action,ledger_entry_ids,bank_transaction_ids
INV-2026-000915,exact,AUTO_RECONCILE,LED-0000777,BNK-00000869
INV-2026-000916,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000917,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000778,BNK-00000870
INV-2026-000918,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000779,BNK-00000871
INV-2026-000919,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000780,BNK-00000872
INV-2026-000920,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000781,BNK-00000873|BNK-00000874
INV-2026-000921,exact,AUTO_RECONCILE,LED-0000782,BNK-00000875
INV-2026-000922,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000783,BNK-00000876
INV-2026-000923,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000784,BNK-00000877
INV-2026-000924,exact,AUTO_RECONCILE,LED-0000785,BNK-00000878
INV-2026-000925,exact,AUTO_RECONCILE,LED-0000786,BNK-00000879
INV-2026-000926,exact,AUTO_RECONCILE,LED-0000787,BNK-00000880
INV-2026-000927,exact,AUTO_RECONCILE,LED-0000788,BNK-00000881
INV-2026-000928,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000789,BNK-00000882|BNK-00000883
INV-2026-000929,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000790,BNK-00000884|BNK-00000885
INV-2026-000930,exact,AUTO_RECONCILE,LED-0000791,BNK-00000886
INV-2026-000931,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000792,BNK-00000887|BNK-00000888
INV-2026-000932,exact,AUTO_RECONCILE,LED-0000793,BNK-00000889
INV-2026-000933,exact,AUTO_RECONCILE,LED-0000794,BNK-00000890
INV-2026-000934,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000795,BNK-00000891
INV-2026-000935,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000936,exact,AUTO_RECONCILE,LED-0000796,BNK-00000892
INV-2026-000937,exact,AUTO_RECONCILE,LED-0000797,BNK-00000893
INV-2026-000938,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000939,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000798,BNK-00000894
INV-2026-000940,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000799,BNK-00000895|BNK-00000896
INV-2026-000941,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000800,BNK-00000897
INV-2026-000942,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000801,BNK-00000898
INV-2026-000943,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000802,BNK-00000899
INV-2026-000944,exact,AUTO_RECONCILE,LED-0000803,BNK-00000900
INV-2026-000945,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000804,BNK-00000901
INV-2026-000946,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000805,BNK-00000902
INV-2026-000947,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000806,BNK-00000903|BNK-00000904
INV-2026-000948,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000807,BNK-00000905
INV-2026-000949,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000808,BNK-00000906
INV-2026-000950,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000951,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000809,BNK-00000907
INV-2026-000952,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000810,BNK-00000908
INV-2026-000953,exact,AUTO_RECONCILE,LED-0000811,BNK-00000909
INV-2026-000954,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000812,BNK-00000910
INV-2026-000955,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00000911
INV-2026-000956,exact,AUTO_RECONCILE,LED-0000813,BNK-00000912
INV-2026-000957,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000958,exact,AUTO_RECONCILE,LED-0000814,BNK-00000913
INV-2026-000959,exact,AUTO_RECONCILE,LED-0000815,BNK-00000914
INV-2026-000960,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000961,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000816,BNK-00000915
INV-2026-000962,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000963,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000817,BNK-00000916
INV-2026-000964,exact,AUTO_RECONCILE,LED-0000818,BNK-00000917
INV-2026-000965,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000966,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000819,BNK-00000918
INV-2026-000967,exact,AUTO_RECONCILE,LED-0000820,BNK-00000919
INV-2026-000968,exact,AUTO_RECONCILE,LED-0000821,BNK-00000920
INV-2026-000969,exact,AUTO_RECONCILE,LED-0000822,BNK-00000921
INV-2026-000970,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000823,BNK-00000922
INV-2026-000971,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000972,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0000824,BNK-00000923|BNK-00000924
INV-2026-000973,exact,AUTO_RECONCILE,LED-0000825,BNK-00000925
INV-2026-000974,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000826,BNK-00000926
INV-2026-000975,exact,AUTO_RECONCILE,LED-0000827,BNK-00000927
INV-2026-000976,exact,AUTO_RECONCILE,LED-0000828,BNK-00000928
INV-2026-000977,exact,AUTO_RECONCILE,LED-0000829,BNK-00000929
INV-2026-000978,exact,AUTO_RECONCILE,LED-0000830,BNK-00000930
INV-2026-000979,exact,AUTO_RECONCILE,LED-0000831,BNK-00000931
INV-2026-000980,exact,AUTO_RECONCILE,LED-0000832,BNK-00000932
INV-2026-000981,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000982,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000833,BNK-00000933
INV-2026-000983,exact,AUTO_RECONCILE,LED-0000834,BNK-00000934
INV-2026-000984,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000835,BNK-00000935
INV-2026-000985,exact,AUTO_RECONCILE,LED-0000836,BNK-00000936
INV-2026-000986,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000837,BNK-00000937
INV-2026-000987,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000988,exact,AUTO_RECONCILE,LED-0000838,BNK-00000938
INV-2026-000989,exact,AUTO_RECONCILE,LED-0000839,BNK-00000939
INV-2026-000990,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000840,BNK-00000940
INV-2026-000991,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00000941
INV-2026-000992,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000841,BNK-00000942
INV-2026-000993,exact,AUTO_RECONCILE,LED-0000842,BNK-00000943
INV-2026-000994,exact,AUTO_RECONCILE,LED-0000843,BNK-00000944
INV-2026-000995,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-000996,exact,AUTO_RECONCILE,LED-0000844,BNK-00000945
INV-2026-000997,exact,AUTO_RECONCILE,LED-0000845,BNK-00000946
INV-2026-000998,exact,AUTO_RECONCILE,LED-0000846,BNK-00000947
INV-2026-000999,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000847,BNK-00000948
INV-2026-001000,exact,AUTO_RECONCILE,LED-0000848,BNK-00000949
INV-2026-001001,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000849,BNK-00000950
INV-2026-001002,exact,AUTO_RECONCILE,LED-0000850,BNK-00000951
INV-2026-001003,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000851,BNK-00000952
INV-2026-001004,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000852,BNK-00000953
INV-2026-001005,exact,AUTO_RECONCILE,LED-0000853,BNK-00000954
INV-2026-001006,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000854,BNK-00000955
INV-2026-001007,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000855,BNK-00000956
INV-2026-001008,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000856,BNK-00000957
INV-2026-001009,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000857,BNK-00000958
INV-2026-001010,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000858,BNK-00000959
INV-2026-001011,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000859,BNK-00000960
INV-2026-001012,exact,AUTO_RECONCILE,LED-0000860,BNK-00000961
INV-2026-001013,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000861,BNK-00000962
INV-2026-001014,exact,AUTO_RECONCILE,LED-0000862,BNK-00000963
INV-2026-001015,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000863,BNK-00000964
INV-2026-001016,exact,AUTO_RECONCILE,LED-0000864,BNK-00000965
INV-2026-001017,exact,AUTO_RECONCILE,LED-0000865,BNK-00000966
INV-2026-001018,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000866,BNK-00000967
INV-2026-001019,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000867,BNK-00000968
INV-2026-001020,exact,AUTO_RECONCILE,LED-0000868,BNK-00000969
INV-2026-001021,exact,AUTO_RECONCILE,LED-0000869,BNK-00000970
INV-2026-001022,exact,AUTO_RECONCILE,LED-0000870,BNK-00000971
INV-2026-001023,exact,AUTO_RECONCILE,LED-0000871,BNK-00000972
INV-2026-001024,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000872,BNK-00000973
INV-2026-001025,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000873,BNK-00000974|BNK-00000975
INV-2026-001026,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001027,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000874,BNK-00000976
INV-2026-001028,exact,AUTO_RECONCILE,LED-0000875,BNK-00000977
INV-2026-001029,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000876,BNK-00000978
INV-2026-001030,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000877,BNK-00000979
INV-2026-001031,exact,AUTO_RECONCILE,LED-0000878,BNK-00000980
INV-2026-001032,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0000879,BNK-00000981|BNK-00000982
INV-2026-001033,exact,AUTO_RECONCILE,LED-0000880,BNK-00000983
INV-2026-001034,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000881,BNK-00000984|BNK-00000985
INV-2026-001035,exact,AUTO_RECONCILE,LED-0000882,BNK-00000986
INV-2026-001036,exact,AUTO_RECONCILE,LED-0000883,BNK-00000987
INV-2026-001037,exact,AUTO_RECONCILE,LED-0000884,BNK-00000988
INV-2026-001038,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000885,BNK-00000989
INV-2026-001039,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000886,BNK-00000990
INV-2026-001040,exact,AUTO_RECONCILE,LED-0000887,BNK-00000991
INV-2026-001041,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000888,BNK-00000992
INV-2026-001042,exact,AUTO_RECONCILE,LED-0000889,BNK-00000993
INV-2026-001043,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000890,BNK-00000994
INV-2026-001044,exact,AUTO_RECONCILE,LED-0000891,BNK-00000995
INV-2026-001045,exact,AUTO_RECONCILE,LED-0000892,BNK-00000996
INV-2026-001046,exact,AUTO_RECONCILE,LED-0000893,BNK-00000997
INV-2026-001047,exact,AUTO_RECONCILE,LED-0000894,BNK-00000998
INV-2026-001048,exact,AUTO_RECONCILE,LED-0000895,BNK-00000999
INV-2026-001049,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001050,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000896,BNK-00001000
INV-2026-001051,exact,AUTO_RECONCILE,LED-0000897,BNK-00001001
INV-2026-001052,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000898,BNK-00001002
INV-2026-001053,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000899,BNK-00001003
INV-2026-001054,exact,AUTO_RECONCILE,LED-0000900,BNK-00001004
INV-2026-001055,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000901,BNK-00001005
INV-2026-001056,exact,AUTO_RECONCILE,LED-0000902,BNK-00001006
INV-2026-001057,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000903,BNK-00001007
INV-2026-001058,exact,AUTO_RECONCILE,LED-0000904,BNK-00001008
INV-2026-001059,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0000905,BNK-00001009|BNK-00001010
INV-2026-001060,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001061,exact,AUTO_RECONCILE,LED-0000906,BNK-00001011
INV-2026-001062,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000907,BNK-00001012
INV-2026-001063,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000908,BNK-00001013
INV-2026-001064,exact,AUTO_RECONCILE,LED-0000909,BNK-00001014
INV-2026-001065,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000910,BNK-00001015
INV-2026-001066,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0000911,BNK-00001016|BNK-00001017
INV-2026-001067,exact,AUTO_RECONCILE,LED-0000912,BNK-00001018
INV-2026-001068,exact,AUTO_RECONCILE,LED-0000913,BNK-00001019
INV-2026-001069,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000914,BNK-00001020
INV-2026-001070,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001071,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000915,BNK-00001021
INV-2026-001072,exact,AUTO_RECONCILE,LED-0000916,BNK-00001022
INV-2026-001073,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000917,BNK-00001023
INV-2026-001074,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000918,BNK-00001024
INV-2026-001075,exact,AUTO_RECONCILE,LED-0000919,BNK-00001025
INV-2026-001076,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000920,BNK-00001026
INV-2026-001077,exact,AUTO_RECONCILE,LED-0000921,BNK-00001027
INV-2026-001078,exact,AUTO_RECONCILE,LED-0000922,BNK-00001028
INV-2026-001079,exact,AUTO_RECONCILE,LED-0000923,BNK-00001029
INV-2026-001080,exact,AUTO_RECONCILE,LED-0000924,BNK-00001030
INV-2026-001081,exact,AUTO_RECONCILE,LED-0000925,BNK-00001031
INV-2026-001082,exact,AUTO_RECONCILE,LED-0000926,BNK-00001032
INV-2026-001083,exact,AUTO_RECONCILE,LED-0000927,BNK-00001033
INV-2026-001084,exact,AUTO_RECONCILE,LED-0000928,BNK-00001034
INV-2026-001085,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000929,BNK-00001035
INV-2026-001086,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000930,BNK-00001036|BNK-00001037
INV-2026-001087,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000931,BNK-00001038
INV-2026-001088,exact,AUTO_RECONCILE,LED-0000932,BNK-00001039
INV-2026-001089,exact,AUTO_RECONCILE,LED-0000933,BNK-00001040
INV-2026-001090,exact,AUTO_RECONCILE,LED-0000934,BNK-00001041
INV-2026-001091,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000935,BNK-00001042
INV-2026-001092,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000936,BNK-00001043
INV-2026-001093,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000937,BNK-00001044
INV-2026-001094,exact,AUTO_RECONCILE,LED-0000938,BNK-00001045
INV-2026-001095,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000939,BNK-00001046
INV-2026-001096,exact,AUTO_RECONCILE,LED-0000940,BNK-00001047
INV-2026-001097,exact,AUTO_RECONCILE,LED-0000941,BNK-00001048
INV-2026-001098,exact,AUTO_RECONCILE,LED-0000942,BNK-00001049
INV-2026-001099,exact,AUTO_RECONCILE,LED-0000943,BNK-00001050
INV-2026-001100,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000944,BNK-00001051
INV-2026-001101,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001052
INV-2026-001102,exact,AUTO_RECONCILE,LED-0000945,BNK-00001053
INV-2026-001103,exact,AUTO_RECONCILE,LED-0000946,BNK-00001054
INV-2026-001104,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0000947,BNK-00001055|BNK-00001056
INV-2026-001105,exact,AUTO_RECONCILE,LED-0000948,BNK-00001057
INV-2026-001106,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000949,BNK-00001058
INV-2026-001107,exact,AUTO_RECONCILE,LED-0000950,BNK-00001059
INV-2026-001108,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000951,BNK-00001060
INV-2026-001109,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000952,BNK-00001061
INV-2026-001110,exact,AUTO_RECONCILE,LED-0000953,BNK-00001062
INV-2026-001111,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000954,BNK-00001063
INV-2026-001112,exact,AUTO_RECONCILE,LED-0000955,BNK-00001064
INV-2026-001113,exact,AUTO_RECONCILE,LED-0000956,BNK-00001065
INV-2026-001114,exact,AUTO_RECONCILE,LED-0000957,BNK-00001066
INV-2026-001115,exact,AUTO_RECONCILE,LED-0000958,BNK-00001067
INV-2026-001116,exact,AUTO_RECONCILE,LED-0000959,BNK-00001068
INV-2026-001117,exact,AUTO_RECONCILE,LED-0000960,BNK-00001069
INV-2026-001118,exact,AUTO_RECONCILE,LED-0000961,BNK-00001070
INV-2026-001119,exact,AUTO_RECONCILE,LED-0000962,BNK-00001071
INV-2026-001120,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001121,exact,AUTO_RECONCILE,LED-0000963,BNK-00001072
INV-2026-001122,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000964,BNK-00001073
INV-2026-001123,exact,AUTO_RECONCILE,LED-0000965,BNK-00001074
INV-2026-001124,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001125,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001126,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001075
INV-2026-001127,exact,AUTO_RECONCILE,LED-0000966,BNK-00001076
INV-2026-001128,exact,AUTO_RECONCILE,LED-0000967,BNK-00001077
INV-2026-001129,exact,AUTO_RECONCILE,LED-0000968,BNK-00001078
INV-2026-001130,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000969,BNK-00001079
INV-2026-001131,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000970,BNK-00001080
INV-2026-001132,exact,AUTO_RECONCILE,LED-0000971,BNK-00001081
INV-2026-001133,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000972,BNK-00001082
INV-2026-001134,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0000973,BNK-00001083
INV-2026-001135,exact,AUTO_RECONCILE,LED-0000974,BNK-00001084
INV-2026-001136,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000975,BNK-00001085
INV-2026-001137,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000976,BNK-00001086
INV-2026-001138,exact,AUTO_RECONCILE,LED-0000977,BNK-00001087
INV-2026-001139,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0000978,BNK-00001088|BNK-00001089
INV-2026-001140,exact,AUTO_RECONCILE,LED-0000979,BNK-00001090
INV-2026-001141,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000980,BNK-00001091
INV-2026-001142,exact,AUTO_RECONCILE,LED-0000981,BNK-00001092
INV-2026-001143,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0000982,BNK-00001093
INV-2026-001144,exact,AUTO_RECONCILE,LED-0000983,BNK-00001094
INV-2026-001145,exact,AUTO_RECONCILE,LED-0000984,BNK-00001095
INV-2026-001146,exact,AUTO_RECONCILE,LED-0000985,BNK-00001096
INV-2026-001147,exact,AUTO_RECONCILE,LED-0000986,BNK-00001097
INV-2026-001148,exact,AUTO_RECONCILE,LED-0000987,BNK-00001098
INV-2026-001149,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000988,BNK-00001099
INV-2026-001150,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000989,BNK-00001100
INV-2026-001151,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000990,BNK-00001101
INV-2026-001152,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001153,split_payment,RECONCILE_SPLIT_PAYMENT,LED-0000991,BNK-00001102|BNK-00001103
INV-2026-001154,exact,AUTO_RECONCILE,LED-0000992,BNK-00001104
INV-2026-001155,exact,AUTO_RECONCILE,LED-0000993,BNK-00001105
INV-2026-001156,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001106
INV-2026-001157,exact,AUTO_RECONCILE,LED-0000994,BNK-00001107
INV-2026-001158,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000995,BNK-00001108
INV-2026-001159,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001160,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0000996,BNK-00001109
INV-2026-001161,exact,AUTO_RECONCILE,LED-0000997,BNK-00001110
INV-2026-001162,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0000998,BNK-00001111
INV-2026-001163,exact,AUTO_RECONCILE,LED-0000999,BNK-00001112
INV-2026-001164,exact,AUTO_RECONCILE,LED-0001000,BNK-00001113
INV-2026-001165,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001001,BNK-00001114
INV-2026-001166,exact,AUTO_RECONCILE,LED-0001002,BNK-00001115
INV-2026-001167,exact,AUTO_RECONCILE,LED-0001003,BNK-00001116
INV-2026-001168,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001004,BNK-00001117
INV-2026-001169,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001005,BNK-00001118
INV-2026-001170,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001006,BNK-00001119
INV-2026-001171,exact,AUTO_RECONCILE,LED-0001007,BNK-00001120
INV-2026-001172,exact,AUTO_RECONCILE,LED-0001008,BNK-00001121
INV-2026-001173,exact,AUTO_RECONCILE,LED-0001009,BNK-00001122
INV-2026-001174,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001010,BNK-00001123
INV-2026-001175,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001011,BNK-00001124
INV-2026-001176,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001012,BNK-00001125
INV-2026-001177,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001013,BNK-00001126
INV-2026-001178,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001014,BNK-00001127
INV-2026-001179,exact,AUTO_RECONCILE,LED-0001015,BNK-00001128
INV-2026-001180,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001016,BNK-00001129
INV-2026-001181,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001130
INV-2026-001182,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001017,BNK-00001131
INV-2026-001183,exact,AUTO_RECONCILE,LED-0001018,BNK-00001132
INV-2026-001184,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001133
INV-2026-001185,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001019,BNK-00001134
INV-2026-001186,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001020,BNK-00001135
INV-2026-001187,exact,AUTO_RECONCILE,LED-0001021,BNK-00001136
INV-2026-001188,exact,AUTO_RECONCILE,LED-0001022,BNK-00001137
INV-2026-001189,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001023,BNK-00001138
INV-2026-001190,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001024,BNK-00001139
INV-2026-001191,missing_ledger,FLAG_MISSING_LEDGER_ENTRY,,BNK-00001140
INV-2026-001192,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001025,BNK-00001141|BNK-00001142
INV-2026-001193,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001026,BNK-00001143
INV-2026-001194,exact,AUTO_RECONCILE,LED-0001027,BNK-00001144
INV-2026-001195,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001028,BNK-00001145
INV-2026-001196,exact,AUTO_RECONCILE,LED-0001029,BNK-00001146
INV-2026-001197,exact,AUTO_RECONCILE,LED-0001030,BNK-00001147
INV-2026-001198,amount_mismatch,MANUAL_REVIEW_AMOUNT_MISMATCH,LED-0001031,BNK-00001148
INV-2026-001199,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001032,BNK-00001149
INV-2026-001200,exact,AUTO_RECONCILE,LED-0001033,BNK-00001150
INV-2026-001201,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001034,BNK-00001151
INV-2026-001202,exact,AUTO_RECONCILE,LED-0001035,BNK-00001152
INV-2026-001203,exact,AUTO_RECONCILE,LED-0001036,BNK-00001153
INV-2026-001204,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001037,BNK-00001154
INV-2026-001205,exact,AUTO_RECONCILE,LED-0001038,BNK-00001155
INV-2026-001206,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001039,BNK-00001156
INV-2026-001207,date_shift,INVESTIGATE_DATE_DIFFERENCE,LED-0001040,BNK-00001157
INV-2026-001208,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001209,unpaid,NO_BANK_PAYMENT_EXPECTED,,
INV-2026-001210,name_variation,AUTO_RECONCILE_OR_LOW_RISK_REVIEW,LED-0001041,BNK-00001158
INV-2026-001211,exact,AUTO_RECONCILE,LED-0001042,BNK-00001159
INV-2026-001212,bank_fee,REVIEW_POSSIBLE_BANK_FEE,LED-0001043,BNK-00001160
INV-2026-001213,duplicate_payment,FLAG_DUPLICATE_PAYMENT,LED-0001044,BNK-00001161|BNK-00001162
INV-2026-001214,exact,AUTO_RECONCILE,LED-0001045,BNK-00001163
